textid	pair	text	label
137	This example is Sports	DIVISION 1-AA POLL Balloting conducted by the Sports Network, with first-place votes in parentheses, records, total points and last week's ranking. W-L Pts LW 1. Southern Ill. (85) 5-1 2,620 1 2. Ga. Southern (17) 5-1 2,523 3 3. Delaware (1) 4-1 2,342 4 4. Western Ky. (2) 4-1 2,277 6 5. Montana 5-1 2,081 7 6. Wofford 4-1 1,932 ...	ENTAILMENT
138	This example is Sports	 CHAMPAIGN, Ill. (Sports Network) - Luther Head had a  game-high 17 points and Dee Brown added 15 along with nine  assists as top-ranked Illinois cruised to a 78-59 victory over  in-state foe Chicago State at Assembly Hall.	ENTAILMENT
139	This example is Sports	New York, NY (Sports Network) - Great Britain #39;s Paula Radcliffe captured the New York City marathon in the closest-ever women #39;s finish in the history of the race, while Hendrik Ramaala of South Africa won the men #39;s side.	ENTAILMENT
140	This example is Sports	(Sports Network) - Barry Zito has been in excellent form over his last few starts, and the Oakland Athletics need him to continue in that direction tonight when they battle the Texas Rangers in the middle test of an important three-game series at 	ENTAILMENT
141	This example is Sports	 NORMAN, Okla. (Sports Network) - Jason White completed  29-of-35 passes for 383 yards and three touchdowns as No. 2  Oklahoma dominated Nebraska, 30-3, in Big 12 action at Memorial  Stadium.	ENTAILMENT
142	This example is World	WORLD Trade Organisation (WTO) members have finally established a framework for negotiations to conclude the Doha Round. This is good news.	ENTAILMENT
143	This example is Sports	SPORTS NETWORK - Chicago Bears Pro Bowl linebacker Brian Urlacher is sidelined 4-6 weeks because of a lower left leg injury. Urlacher, 26, hurt the leg during Sunday #39;s 19-17 overtime win at Tennessee and underwent 	ENTAILMENT
144	This example is Sports	(Sports Network) - Jose Contreras tries to stay perfect in a Chicago uniform this evening when the White Sox continue their three-game set against the Detroit Tigers at US Cellular Field. 	ENTAILMENT
145	This example is Sports	(Sports Network) - The Yankees will try to get back on the winning track this afternoon, when they try to avoid a three-game sweep at the hands of the Baltimore Orioles at Yankee Stadium.	ENTAILMENT
146	This example is Sports	 LOS ANGELES (Sports Network) - The Los Angeles Clippers  placed rookie guard Shaun Livingston on the injured list  Tuesday with a dislocated right kneecap.	ENTAILMENT
147	This example is Sports	(Sports Network) - The Toronto Blue Jays look to rebound from a tough loss as they host the New York Yankees for the third of a four-game set at SkyDome.	ENTAILMENT
148	This example is Sports	 ALAMEDA, Calif. (Sports Network) - Oakland Raiders  quarterback Rich Gannon is expected to be sidelined for at  least six weeks after sustaining fractured vertebrae in his  neck.	ENTAILMENT
149	This example is Sports	Raleigh, NC (Sports Network) - Julius Hodge scored 22 points and pulled down eight rebounds to lead 16th-ranked North Carolina State to a 60-53 victory over Purdue in the ACC/Big Ten Challenge at the RBC Center.	ENTAILMENT
150	This example is Sports	Bronx, NY (Sports Network) - The Toronto Blue Jays activated pitcher Roy Halladay from the 15-day disabled list and he is expected to start Tuesday #39;s game against the New York Yankees.	ENTAILMENT
151	This example is Sports	 MIAMI (Sports Network) - The Florida Marlins have signed  pitcher Al Leiter to a one-year contract, one day after the New  York Mets decided not to offer the lefthander arbitration.	ENTAILMENT
152	This example is World	World News, HO CHI MINH CITY, A United Airlines plane has landed in Vietnam #39;s Ho Chi Minh City, the first commercial American airliner to fly to the country since the Vietnam War.	ENTAILMENT
153	This example is Sports	(Sports Network) - The San Antonio Spurs begin a stretch of five road contests in six games this evening, when they tangle with the Atlanta Hawks at Philips Arena.	ENTAILMENT
154	This example is Sports	 CHARLOTTE, N.C. (Sports Network) - LeBron James, playing  his first game since suffering a facial fracture, scored a  game-high 26 points, grabbed eight rebounds and dished out six  assists to lead Cleveland to a 94-83 win over the Bobcats at  Charlotte Coliseum.	ENTAILMENT
155	This example is Sports	 NEW YORK, (Sports Network) - The New York Yankees and New  York Mets swapped lefthanded relievers on Friday, with the  Yankees shipping Felix Heredia across the East River in  exchange for Mike Stanton and cash considerations.	ENTAILMENT
156	This example is Sports	SPORTS NETWORK - New York Jets quarterback Chad Pennington suffered a rotator cuff injury during Sunday #39;s game against the Buffalo Bills and is expected to miss the next two to four weeks.	ENTAILMENT
157	This example is Sports	Oakland, CA (Sports Network) - Bartolo Colon hurled seven shutout innings of three-hit ball as the Anaheim Angels drew first blood in this three-game series for the American League West title with a 10-0 victory over the Oakland Athletics at Network 	ENTAILMENT
158	This example is Sports	(Sports Network) - The Utah Jazz and Denver Nuggets play the first of a home- and-home set tonight, as the squad meet at the Pepsi Center.	ENTAILMENT
159	This example is Sports	Sports India, Cricket Southampton, Sep 22 : The West Indies Wednesday beat Pakistan by seven wickets in the second semi-final to set up the title clash with England in the Champions Trophy Saturday.	ENTAILMENT
160	This example is Sports	 KANSAS CITY, Mo. (Sports Network) - Kansas City Chiefs  running back Priest Holmes is listed as doubtful for Sunday's  game against New Orleans because of a knee injury.	ENTAILMENT
161	This example is Sports	 ANN ARBOR, Mich. (Sports Network) - Dion Harris dropped in  a game-high 24 points in helping to lead the Michigan  Wolverines to a 69-60 victory over the Colorado Buffaloes in  the second round of the Preseason NIT from Crisler Arena.	ENTAILMENT
162	This example is Sports	Bronx, NY (Sports Network) - Johan Santana threw seven shutout innings and Jacque Jones homered to lead the Minnesota Twins to a 2-0 victory over New York in the opener of a best-of-five American League Division Series at Yankee Stadium.	ENTAILMENT
163	This example is Sports	Listen up sports fans, ESPN #39;s about to bring its news, stats, scores, and video - to cell phones. The Disney-owned cable TV powerhouse has inked a deal with Sprint to launch the first ESPN-branded cell phone.	ENTAILMENT
164	This example is Sports	Salt Lake City, UT (Sports Network) - Lee Nailon finished with 16 points, hitting a pair of free throws to put the Hornets ahead with 1:42 remaining, lifting New Orleans to its first win of the season, 76-75, over the Utah Jazz at the Delta Center.	ENTAILMENT
165	This example is Business	PHILADELPHIA - Larry Bowa #39;s fiery personality was a perfect fit as a player on Philadelphia #39;s 1980 championship team. It was too much for the Phillies he managed, though, and it was one reason he was fired 	ENTAILMENT
166	This example is Sports	Madrid, Spain (Sports Network) - Villarreal midfielder Marcos Senna was suspended Thursday by UEFA after failing a drug test back in August.	ENTAILMENT
167	This example is Sports	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	ENTAILMENT
168	This example is Sports	 TORONTO (Sports Network) - Toronto Raptors All-Star  swingman Vince Carter was placed on the injured list Friday  after tests revealed a mild strain of his left Achilles'  tendon.	ENTAILMENT
169	This example is Sports	Bologna, Italy (Sports Network) - Czech striker Pavel Nedved scored off a free kick in the 86th minute Sunday to give Juventus a 1-0 win at Bologna.	ENTAILMENT
170	This example is Sports	East Rutherford, NJ (Sports Network) - Dwyane Wade paced a balanced attack with 21 points and Shaquille O #39;Neal added 16 in his Heat debut, leading Miami to an easy 100-77 win over the New Jersey Nets at the Meadowlands.	ENTAILMENT
171	This example is Sports	Prague, Czech Republic (Sports Network) - Juventus star and Czech national team captain Pavel Nedved will sit out international matches until he completely recovers from a knee injury, even though he is still playing for his club team Juventus.	ENTAILMENT
172	This example is Sports	 ORCHARD PARK, N.Y. (Sports Network) - Jeff Reed kicked five  field goals and James Harrison returned a fumble for a  touchdown, as the Pittsburgh Steelers completed the best season  in franchise history and knocked the Buffalo Bills out of  playoff contention with a 29-24 victory at Ralph Wilson  Stadium.	ENTAILMENT
173	This example is Sports	CBC SPORTS ONLINE - The Buffalo Sabres agreed to terms with former first-round draft choice Thomas Vanek on Friday. The Sabres signed the left-winger, the fifth overall selection in the 2003 NHL Entry Draft, to a three-year entry-level contract.	ENTAILMENT
174	This example is Sports	 HOUSTON (Sports Network) - The Houston Rockets exercised  the fourth-year option on center Yao Ming's contract on  Thursday.	ENTAILMENT
175	This example is Sports	 NEW YORK, (Sports Network) - Minnesota Vikings quarterback  Daunte Culpepper is ahead of all players in voting for the 2005  Pro Bowl, while Philadelphia's Donovan McNabb is one of three  Eagles in the top-10.	ENTAILMENT
176	This example is Sports	Sports India, Cricket: London, Nov 16 : New Zealand barrister Tim Castle was Tuesday appointed to hear India captain Sourav Ganguly #39;s appeal against his two-Test suspension, the International Cricket Council (ICC) announced here.	ENTAILMENT
177	This example is Sports	Mallorca, Spain (Sports Network) - Simon Khan stands at five-under par through 13 holes and holds a share of the lead during the first round of the Mallorca Classic.	ENTAILMENT
178	This example is Sports	CBC SPORTS ONLINE - Roy Halladay was determined to end a difficult season on a high note. The Toronto Blue Jays #39; ace was back in his Cy Young form, throwing eight innings of one-run ball in a 4-2 victory over the New York Yankees on Saturday afternoon.	ENTAILMENT
179	This example is Sports	 CHICAGO (Sports Network) - The Chicago Cubs Thursday  declined to pick up the 2005 options on outfielder Moises Alou  and second baseman Mark Grudzielanek, making the two veterans  free agents.	ENTAILMENT
180	This example is Sports	(Sports Network) - The Tampa Bay Devil Rays are trying to close out what could be the most successful season in franchise history, as they host the Kansas City Royals in the rubber match of a three-game series today at Tropicana Field.	ENTAILMENT
181	This example is Sports	Madrid, Spain (Sports Network) - Real Madrid #39;s powerful offense was held in check during a scoreless draw with Villarreal Sunday.	ENTAILMENT
182	This example is Sports	Athens, Greece (Sports Network) - Alexandre Despatie of Canada was the top qualifier as he moved into the semifinals of the men #39;s 3-meter springboard diving competition on Monday.	ENTAILMENT
183	This example is Sports	Chicago, IL (Sports Network) - Tony Parker scored 17 points and had five assists to lead a balanced San Antonio attack that handed the Spurs a 91-75 victory over the Chicago Bulls at the United Center.	ENTAILMENT
184	This example is Sports	 SOUTH BEND, Indiana (Sports Network) - True freshman Darius  Walker ran for 115 yards and a pair of fourth-quarter  touchdowns, leading Notre Dame to a 28-20 victory over  eighth-ranked Michigan at Notre Dame Stadium.	ENTAILMENT
185	This example is Sports	Amsterdam, the Netherlands (Sports Network) - Ajax defender Hatem Trabelsi finally ended his holdout by signing a new two-year contract on Friday.	ENTAILMENT
