textid	pair	text	label
150	This example is Sports	 ANAHEIM, Calif., (Sports Network) - The Arizona  Diamondbacks continued their offseason makeover Friday as they  signed free agent pitcher Russ Ortiz to a four-year contract.	ENTAILMENT
151	This example is Sports	Cadiz, Spain (Sports Network) - Ian Poulter parred the first hole of a playoff on Sunday to win the Volvo Masters Andalucia over Ryder Cup teammate Sergio Garcia at Valderrama Golf Club.	ENTAILMENT
152	This example is Sports	 NEW YORK (Sports Network) - Johan Santana threw seven  shutout innings and Jacque Jones homered to lead the Minnesota  Twins to a 2-0 victory over New York in the opener of a  best-of-five American League Division Series at Yankee Stadium.	ENTAILMENT
153	This example is Sports	Davie, FL (Sports Network) - Miami Dolphins head coach Dave Wannstedt named AJ Feeley as his starting quarterback for next Sunday #39;s game against the Cincinnati Bengals.	ENTAILMENT
154	This example is Sports	Porto, Portugal (Sports Network) - Champions League holder FC Porto and defending Bundesliga champion Werder Bremen each produced late goals Tuesday to secure advancement into the knockout stage of this season #39;s Champions League competition.	ENTAILMENT
155	This example is Sports	Thousand Oaks, CA (Sports Network) - Colin Montgomerie, Jim Furyk and Tiger Woods, the tournament host, each posted rounds of four-under-par 67 on Thursday to share the lead after one round of the Target World Challenge.	ENTAILMENT
156	This example is Sports	Birmingham, England (Sports Network) - Manchester United was held to a scoreless draw at Birmingham City Saturday while Arsenal extended its league unbeaten streak to 49 games by beating Aston Villa, 3-1.	ENTAILMENT
157	This example is Sports	Glasgow, Scotland (Sports Network) - Rangers and Aberdeen finished up weekend play in the Scottish Premier League on Sunday at Ibrox.	ENTAILMENT
158	This example is Sports	Chicago, IL (Sports Network) - Cindy Parlow recorded a hat trick for the United States during a 5-1 win over Ireland Wednesday night at Soldier Field.	ENTAILMENT
159	This example is Sports	Flowery Branch, GA (Sports Network) - The Atlanta Falcons Monday signed Pro Bowl tight end Alge Crumpler to a six-year contract extension.	ENTAILMENT
160	This example is Sports	 PHILADELPHIA (Sports Network) - The Bowl Championship  Series released its first standings on Monday and as expected,  Southern California grabbed the top spot.	ENTAILMENT
161	This example is Sports	Loudon, NH (Sports Network) - Kurt Busch led the most laps (155) and captured the Sylvania 300 Nextel Cup race at the New Hampshire International Speedway.	ENTAILMENT
162	This example is Sports	Washington, DC (Sports Network) - Owners voted 29-1 on Friday to approve the proposed move of the Montreal Expos to Washington for the 2005 season.	ENTAILMENT
163	This example is Sports	 ANAHEIM, Calif., (Sports Network) - Free agent starting  pitcher Carl Pavano has chosen to join the New York Yankees and  the two sides were working on finalizing a contract before the  end of the winter meetings.	ENTAILMENT
164	This example is Sports	Los Angeles, CA (Sports Network) - The NCAA has rejected wide receiver Mike Williams #39; bid to once again play football at Southern California.	ENTAILMENT
165	This example is Sports	Houston, TX (Sports Network) - JD Drew singled home Rafael Furcal with the go-ahead run in the top of the ninth and John Smoltz pitched out of a jam in the bottom of the inning, as the Atlanta Braves forced a decisive fifth game of the National League 	ENTAILMENT
166	This example is Sports	Houston, TX (Sports Network) - JD Drew singled home Rafael Furcal with the go-ahead run in the top of the ninth and John Smoltz pitched out of a jam in the bottom of the inning, as the Atlanta Braves forced a decisive fifth game of the National League 	ENTAILMENT
167	This example is Sports	Philadelphia, PA (Sports Network) - Donovan McNabb threw four touchdown passes, including three to Terrell Owens, to lead the Philadelphia Eagles to a 31-17 victory over the New York Giants in the season-opener for both teams at Lincoln Financial Field.	ENTAILMENT
168	This example is Sports	Miami, FL (Sports Network) - Frank Gore scored from one yard out in the final minute to lift the third-ranked Miami Hurricanes to a 41-38 victory over No.	ENTAILMENT
169	This example is Sports	Los Angeles, CA (Sports Network) - Karl Dorrell, head football coach at UCLA, agreed to a two-year contract extension Friday that will keep him at the school through the 2010 season.	ENTAILMENT
170	This example is Sports	 NEW YORK (Sports Network) - Texas Rangers relief pitcher  Frank Francisco was suspended for the rest of the 2004 season  Friday by Major League Baseball after tossing a chair into the  stands and hitting two fans in the head earlier this week.	ENTAILMENT
171	This example is Sports	OAKLAND, Calif. (Sports Network) - Travis Niesen scored a career-high 26 points, Kyle Bailey added 20 and Santa Clara shocked No. 4 North Carolina with a 77-66 victory in a Pete Newell Challenge game at The Arena.	ENTAILMENT
172	This example is Sports	 COLUMBUS, Ohio (Sports Network) - Troy Smith threw for 161  yards and two touchdowns, leading the Ohio State Buckeyes to a  commanding 30-7 victory over the Indiana Hoosiers in Big Ten  action from Ohio Stadium.	ENTAILMENT
173	This example is Sports	Hunt Valley, MD (Sports Network) - Wayne Levi matched the course record of eight-under-par 64 on Friday to take a one stroke lead after the opening round of the Constellation Energy Classic.	ENTAILMENT
174	This example is Sports	El Paso, TX (Sports Network) - Texas-El Paso accepted an invitation to play in the Houston Bowl at Reliant Stadium on December 29.	ENTAILMENT
175	This example is Sports	Athens, Greece (Sports Network) - Alexandre Despatie of Canada was the top qualifier as he moved into the semifinals of the men #39;s 3-meter springboard diving competition on Monday.	ENTAILMENT
176	This example is Sports	Houston, TX (Sports Network) - The NBA announced on Tuesday that the 55th annual All-Star Game will be played in Houston #39;s Toyota Center during the 2006 season.	ENTAILMENT
177	This example is Sports	 EAST RUTHERFORD, NJ (Sports Network) - New Jersey guard  Jason Kidd is expected to make his season debut Monday, when  the Nets host the Toronto Raptors at Continental Airlines  Arena.	ENTAILMENT
178	This example is Sports	 TOKYO (Sports Network) - Roger Clemens pitched four-plus  solid innings and David Ortiz had a two-run single to highlight  a three-run sixth inning, as the MLB All-Stars downed the  Japanese All-Stars, 7-2, at the Tokyo Dome.	ENTAILMENT
179	This example is Sports	 PHILADELPHIA (Sports Network) - The Philadelphia Eagles  locked up their most successful head coach in franchise history  Wednesday, signing Andy Reid to a four-year contract extension.	ENTAILMENT
180	This example is Sports	London, England (Sports Network) - Tottenham remained unbeaten by drawing with Norwich Sunday, 0-0, in the only Premiership fixture of the day.	ENTAILMENT
181	This example is Sports	Indianapolis, IN (Sports Network) - The Indiana Pacers try to win their second straight game tonight, as they host Kevin Garnett and the Minnesota Timberwolves in the third of a four-game homestand at Conseco Fieldhouse.	ENTAILMENT
182	This example is Sports	Evanston, IL (Sports Network) - Northwestern head football coach Randy Walker was hospitalized with an undisclosed illness before a Monday press conference.	ENTAILMENT
183	This example is Sports	Darlington, SC (Sports Network) - Jimmie Johnson captured the 55th and final running of the Southern 500 at the Darlington Raceway.	ENTAILMENT
184	This example is Sports	San Diego, CA (Sports Network) - The San Diego Padres requested unconditional release waivers for righthanded reliever Rod Beck on Tuesday, ending the 36- year-old #39;s run in Southern California. 	ENTAILMENT
185	This example is Sports	Aberdeen, Scotland (Sports Network) - Celtic remained perfect in Scottish Premier League play this season with a 3-1 win over Inverness at the Pittodrie.	ENTAILMENT
186	This example is Sports	Glasgow, Scotland (Sports Network) - Rangers went back to the top of the Scottish Premier League (SPL) Saturday with a 3-0 demolition of Dundee.	ENTAILMENT
187	This example is Sports	Miami, FL (Sports Network) - Due to the approach of Hurricane Ivan in the South Florida area, the Marlins have rescheduled two of their contests against the Montreal Expos slated for next week to US Cellular Field in Chicago.	ENTAILMENT
188	This example is Sports	Liverpool, England (Sports Network) - Antonio Nunez arrived at Liverpool Tuesday as part of the deal that sent Michael Owen to Spanish giant Real Madrid. 	ENTAILMENT
189	This example is Sports	 KAUAI, Hawaii (Sports Network) - Reigning U.S. Open  champion Retief Goosen shot a seven-under-par 65 on Tuesday to  take the lead after the opening round of the PGA Grand Slam of  Golf.	ENTAILMENT
190	This example is Sports	Loudon, NH (Sports Network) - Jeff Gordon will assume the pole position for Sunday #39;s Sylvania 300 at the New Hampshire International Speedway after a steady rain washed out Friday #39;s qualifying session.	ENTAILMENT
191	This example is Sports	 ATLANTA (Sports Network) - Isma'il Muhammad scored a  team-high 14 points, Jarrett Jack added 13 and third-ranked  Georgia Tech rolled over James Madison, 72-47, in a non-league  tilt at the Alexander Memorial Coliseum.	ENTAILMENT
192	This example is Sports	Beijing, China (Sports Network) - Top-seeded American Serena Williams and Wimbledon winner Maria Sharapova of Russia both posted second-round wins Wednesday and moved into the quarterfinals at the inaugural \$585,000 China Open.	ENTAILMENT
193	This example is Sports	Chicago, IL (Sports Network) - A two-run triple by JD Drew keyed a three-run rally in the top of the eighth inning as the Atlanta Braves eliminated the Chicago Cubs from playoff contention with an 8-6 comeback victory at Wrigley Field.	ENTAILMENT
194	This example is Sports	 GREEN BAY, Wis. (Sports Network) - Green Bay Packers star  quarterback Brett Favre and top running back Ahman Green both  missed Thursday's practice with injuries.	ENTAILMENT
195	This example is Sports	Las Vegas, NV (Sports Network) - The middleweight megafight billed as the  quot;Quest for History quot; between undisputed champion Bernard Hopkins and the Golden Boy of boxing, Oscar De La Hoya, is just a day away.	ENTAILMENT
196	This example is Sports	Cromwell, CT (Sports Network) - Woody Austin birdied the first playoff hole Sunday to defeat Tim Herron and win the Buick Championship.	ENTAILMENT
197	This example is Sports	 ORCHARD PARK, N.Y. (Sports Network) - Jeff Reed kicked five  field goals and James Harrison returned a fumble for a  touchdown, as the Pittsburgh Steelers completed the best season  in franchise history and knocked the Buffalo Bills out of  playoff contention with a 29-24 victory at Ralph Wilson  Stadium.	ENTAILMENT
198	This example is Sports	Chicago, IL (Sports Network) - Chicago White Sox pitcher Jon Garland has agreed to a one-year, \$3.4 million contract, avoiding salary arbitration.	ENTAILMENT
199	This example is Sports	Delray Beach, FL (Sports Network) - Brazilian Ricardo Mello upset top-seeded American Vince Spadea in straight sets on Sunday to win the title at the \$380,000 International Tennis Championships.	ENTAILMENT
200	This example is Sports	Munich, Germany (Sports Network) - Claudio Pizarro returned from injury and scored twice in Bayern Munich #39;s 2-0 win over Bundesliga leaders Wolfsburg.	ENTAILMENT
