textid	pair	text	label
154	This example is Sports	Philadelphia, PA (Sports Network) - The Philadelphia Eagles announced Saturday that cornerback Lito Sheppard and defensive tackle Sam Rayburn each signed contract extensions that will keep both players in the fold through the 2011 season.	ENTAILMENT
155	This example is Sports	PHILADELPHIA (Sports Network) - Indiana Pacers forward Ron Artest will be back in the lineup for Friday #39;s game versus Philadelphia at the Wachovia Center.	ENTAILMENT
156	This example is Sports	CBC SPORTS ONLINE - Minnesota Vikings running back Michael Bennett is likely sidelined two more games after undergoing arthroscopic knee surgery Monday.	ENTAILMENT
157	This example is Sports	Philadelphia, PA (Sports Network) - Donovan McNabb threw four touchdown passes, including three to Terrell Owens, to lead the Philadelphia Eagles to a 31-17 victory over the New York Giants in the season-opener for both teams at Lincoln Financial Field.	ENTAILMENT
158	This example is Sports	New York, NY (Sports Network) - Amado Guevara was announced as Major League Soccer #39;s 2004 Honda Most Valuable Player on Thursday in Anaheim, California.	ENTAILMENT
159	This example is Sports	CBC SPORTS ONLINE - Quarterback Brett Favre celebrated his 200th straight start with three touchdown passes as the Green Bay Packers defeated the St.	ENTAILMENT
160	This example is Sports	AP - NBA referees have entered into a five-year collective bargaining agreement with the league, removing the possibility of having replacement officials work the upcoming season.	ENTAILMENT
161	This example is Sports	CBC SPORTS ONLINE - Edgerrin James rushed for 124 yards and scored a pair of fourth-quarter touchdowns Sunday to lift the Indianapolis Colts to a 31-17 victory over the Tennessee Titans.	ENTAILMENT
162	This example is Sports	(Sports Network) - Jarrod Washburn tries to put the brakes on a personal three-game losing streak this evening when the Anaheim Angels continue their critical three-game series with the Oakland Athletics at Angel Stadium.	ENTAILMENT
163	This example is Sports	Indianapolis, IN (Sports Network) - Peyton Manning threw four touchdown passes and Mike Vanderjagt kicked a 35-yard field goal with two seconds remaining in the fourth quarter to give the Indianapolis Colts a 31-28 victory over the Minnesota Vikings at 	ENTAILMENT
164	This example is Sports	 GREEN BAY, Wis. (Sports Network) - Green Bay Packers star  quarterback Brett Favre and top running back Ahman Green both  missed Thursday's practice with injuries.	ENTAILMENT
165	This example is Sports	Stuttgart, Germany (Sports Network) - Matthias Sammer brings a resurgent Stuttgart club against Dortmund this weekend. Sammer has helped Stuttgart to second in the Bundesliga table with 17 points and no losses after seven matches.	ENTAILMENT
166	This example is Sports	(Sports Network) - Brad Miller had 26 points and nine rebounds and Peja Stojakovic chipped in 22 points to lead the Sacramento Kings to a 101-89 victory over the Denver Nuggets on Sunday.	ENTAILMENT
167	This example is Sports	San Francisco, CA (Sports Network) - San Francisco 49ers starting quarterback Tim Rattay is listed as questionable for Sunday #39;s game against the Chicago Bears with a forearm injury.	ENTAILMENT
168	This example is Sports	CBC SPORTS ONLINE - For the first time in three weeks, someone other than Saskatchewan running back Kenton Keith has captured CFL offensive player of the week honours.	ENTAILMENT
169	This example is Sports	CBC SPORTS ONLINE - If Eric Williams and Aaron Williams are tough on the boards and have a magic potion to win on the road, they #39;ll be an instant hit with Toronto Raptors fans.	ENTAILMENT
170	This example is Sports	(Sports Network) - The Toronto Blue Jays look to rebound from a tough loss as they host the New York Yankees for the third of a four-game set at SkyDome.	ENTAILMENT
171	This example is Sports	 EDEN PRAIRIE, Minn. (Sports Network) - Minnesota Vikings  wide receiver Randy Moss is listed as doubtful for Sunday's  game against the Jacksonville Jaguars with a right hamstring  injury.	ENTAILMENT
172	This example is Sports	CBC SPORTS ONLINE - Toronto fans weren #39;t the only people who took notice of quarterback Michael Bishop #39;s first start of the season.	ENTAILMENT
173	This example is Sports	(Sports Network) - Matt Ginter will get the start for an injured Victor Zambrano this afternoon when the New York Mets conclude their three-game series with the San Francisco Giants at SBC Park.	ENTAILMENT
174	This example is Sports	Glasgow, Scotland (Sports Network) - Rangers went back to the top of the Scottish Premier League (SPL) Saturday with a 3-0 demolition of Dundee.	ENTAILMENT
175	This example is Sports	Tampa, FL (Sports Network) - Tampa Bay Buccaneers wide receiver/kick returner Frank Murphy will miss the remainder of the season after rupturing his left Achilles #39; tendon in Sunday #39;s 16-13 loss to the Denver Broncos.	ENTAILMENT
176	This example is Sports	TORONTO (Sports Network) - Chris Bosh netted 18 points and Loren Woods compiled 17 points and a career-high 14 rebounds as Toronto put together a 101-89 victory over Detroit at the Air Canada Center.	ENTAILMENT
177	This example is Sports	Toronto, ON (Sports Network) - Winnipeg Blue Bombers running back Charles Roberts was named the Canadian Football League #39;s Offensive Player of the Month for September.	ENTAILMENT
178	This example is Sports	Philadelphia, PA (Sports Network) - Philadelphia Eagles fullback Jon Ritchie was placed on injured reserve Monday and will miss the remainder of the season after suffering a torn ACL during Sunday #39;s game versus Detroit.	ENTAILMENT
179	This example is Sports	(Sports Network) - Chris Bosh scored 20 points and grabbed seven rebounds to lead Toronto to a 95-88 win over Houston at the Air Canada Centre.	ENTAILMENT
180	This example is Sports	Oakland, CA (Sports Network) - The Oakland Athletics have acquired infielder Keith Ginter from the Milwaukee Brewers in exchange for pitcher Justin Lehr and outfielder Nelson Cruz.	ENTAILMENT
181	This example is Sports	Eindhoven, the Netherlands (Sports Network) - American winger DaMarcus Beasley scored his second Eredivisie goal during PSV Eindhoven #39;s 3-0 win over FC Groningen on Saturday.	ENTAILMENT
182	This example is Sports	(Sports Network) - The Oakland Athletics try to strengthen their hold atop the American League West this evening when they start a four-game series with the Texas Rangers at the Coliseum.	ENTAILMENT
183	This example is Sports	CBC SPORTS ONLINE - Seattle Seahawks wide receiver Jerry Rice became the most prolific offensive player in NFL history on Monday night.	ENTAILMENT
184	This example is Sports	LAWRENCE, Kan. (Sports Network) - Wayne Simien scored 14 points with 10 rebounds to lead No. 2 Kansas over Nevada, 85-52, at Allen Fieldhouse.	ENTAILMENT
185	This example is Sports	Toronto, ON (Sports Network) - Calgary Stampeders running back Joffrey Reynolds and defensive back Joey Boese were among the CFL Players of the Week announced Tuesday.	ENTAILMENT
186	This example is Sports	CBC SPORTS ONLINE - Major League Baseball players and owners are currently meeting to hammer out a deal that would toughen rules on steroid testing in baseball.	ENTAILMENT
187	This example is Sports	Louisville, KY (Sports Network) - Stefan LeFors threw three touchdown passes to lead 12th-ranked Louisville to a 55-28 rout over TCU at Papa John #39;s Cardinal Stadium.	ENTAILMENT
188	This example is Sports	ATLANTA (Sports Network) - BJ Elder scored 23 points, Isma #39;il Muhammad added 13 and No. 3 Georgia Tech rolled to a 79-54 victory over Arkansas-Little Rock at Alexander Memorial Coliseum.	ENTAILMENT
189	This example is Sports	New Orleans, LA (Sports Network) - New Orleans #39; Steve Gleason was fined \$5,000 by the NFL on Wednesday for punching the Panthers #39; Kemp Rasmussen during last Sunday #39;s 32-21 loss to Carolina.	ENTAILMENT
190	This example is Sports	SPORTS NETWORK - New York Jets quarterback Chad Pennington suffered a rotator cuff injury during Sunday #39;s game against the Buffalo Bills and is expected to miss the next two to four weeks.	ENTAILMENT
191	This example is Sports	CBC SPORTS ONLINE - The Detroit Pistons begin defending their title on Tuesday when they kick off another NBA season with a home game against the Houston Rockets.	ENTAILMENT
192	This example is Sports	CBC SPORTS ONLINE- - The National Hockey League Players #39; Association extended an olive branch to commissioner Gary Bettman on Thursday, inviting the league back to the negotiating table so it can examine a new proposal from the union.	ENTAILMENT
193	This example is Sports	CBC SPORTS ONLINE - The MLB Players #39; Association filed a grievance Tuesday on behalf of pitcher Denny Neagle after his contract was terminated by the Colorado Rockies.	ENTAILMENT
194	This example is Sports	CBC SPORTS ONLINE - Donovan McNabb threw three of his four touchdown passes to Terrell Owens as the Philadelphia Eagles pasted the Dallas Cowboys 49-21 victory at Texas Stadium on Monday.	ENTAILMENT
195	This example is Sports	(Sports Network) - Pedro Martinez tries to stop a personal three-game losing streak this evening when the Boston Red Sox attempt a three-game sweep of the Tampa Bay Devil Rays at Tropicana Field.	ENTAILMENT
196	This example is Sports	SPORTS NETWORK - Chad Pennington threw three touchdown passes to lead the New York Jets to a 41-14 victory over the Miami Dolphins at Giants Stadium.	ENTAILMENT
197	This example is Sports	New York, NY (Sports Network) - Los Angeles Clippers forward Elton Brand was suspended Tuesday for one game by the NBA for shoving Charlotte #39;s Emeka Okafor during the fourth quarter of Monday night #39;s game.	ENTAILMENT
198	This example is Sports	CBC SPORTS ONLINE - The Toronto Raptors extended the defending NBA champion Detroit Pistons to overtime but to little avail, losing 90-86 and Vince Carter to injury.	ENTAILMENT
199	This example is Sports	KNOXVILLE, Tenn. -- Defensive back Brandon Johnson, who had two interceptions for Tennessee (No. 13 ESPN/USA Today, No. 11 AP) at Mississippi, was suspended indefinitely Monday for violation of team rules.	ENTAILMENT
200	This example is Sports	CBC SPORTS ONLINE - Tommy Kane, the Montreal native who played wide receiver in the NFL and CFL, pleaded guilty to manslaughter Tuesday in connection with the death of his former wife.	ENTAILMENT
201	This example is Sports	CBC SPORTS ONLINE - An NHL lockout appears almost unavoidable after the league swiftly rejected the NHL Players #39; Association #39;s latest offer on Thursday.	ENTAILMENT
202	This example is Sports	DALLAS (Sports Network) - Dirk Nowitzki scored 25 points and grabbed 10 rebounds as the Dallas Mavericks overcame an early 17-point deficit for a 101-98 overtime victory against Golden State at American Airlines Center.	ENTAILMENT
203	This example is Sports	(Sports Network) - Anaheim registered a narrow 2-1 win over the Cleveland Indians at Jacobs Field Sunday night. John Lackey pitched 7 1/3 solid innings to lead the Angels to the victory.	ENTAILMENT
204	This example is Sports	CBC SPORTS ONLINE - Canada #39;s NHL teams came out Thursday and voiced their support for the league #39;s decision to lockout its players.	ENTAILMENT
205	This example is Sports	CBC SPORTS ONLINE - Roger Clemens did his part, now Roy Oswalt - the Houston Astros #39; other ace pitcher -opes to follow his veteran teammate #39;s lead.	ENTAILMENT
206	This example is Sports	CBC SPORTS ONLINE - After adding slugging third baseman Troy Glaus at baseball #39;s winter meetings, the Arizona Diamondbacks have turned their attention to pitching.	ENTAILMENT
207	This example is Sports	Pro baseball: Texas vs. Red Sox at Fenway Park, 7 p.m.; International League -- Rochester vs. Pawtucket at McCoy Stadium, Pawtucket, R.I., 7 p.m.	ENTAILMENT
208	This example is Sports	College football: Bryant at Bentley, 7 p.m. College hockey: Men -- Maine at Merrimack, 7 p.m.; UMass at Providence, 7 p.m.; Harvard at Brown, 7 p.m.; Air Force at Holy Cross, 7 p.m.; North Dakota at BC, 8 p.m. Women -- BC at Dartmouth, 5 p.m.; Brown at Maine, 7 p.m.;	ENTAILMENT
209	This example is Sports	Pro baseball: International League -- Pawtucket vs. Scranton/Wilkes-Barre at McCoy Stadium, Pawtucket, R.I., 1 p.m.; Eastern League -- Portland vs. New Hampshire at Hadlock Field, Portland, Maine, 1 p.m.; Atlantic League -- Nashua vs. Newark at Holman Stadium, Nashua, 6:30 p.m.	ENTAILMENT
