textid	pair	text	label
179	This example is Sci/Tech	Companies expand security alliance to help businesses keep worms and viruses from getting onto networks.	ENTAILMENT
180	This example is World	Enterprises that in the past may have been leery of open source alternatives to commercial software have opened up to the concept, panelists said on Tuesday at an SDForum conference entitled  quot;Open Source - Entering the Mainstream.	ENTAILMENT
181	This example is World	The Walt Disney Company and its home video division, Buena Vista Home Entertainment, said yesterday that they would release films in the next-generation high-definition DVD format being developed 	ENTAILMENT
182	This example is World	For those U.S. residents still unsure which presidential candidate to vote for -- and there appear to be quite a few who can't make up their minds less than a week before the election -- there's a new Web-based tool that can help voters match their positions to those of the major presidential candidates.	ENTAILMENT
183	This example is World	IBM said that it saw 997 Internet attacks in September directed at networks that the company monitors, a 27 percent increase from July and August.	ENTAILMENT
184	This example is Sci/Tech	Short for high definition-DVD, a generic term for the technology of recording high-definition video on a DVD. In general, HD-DVD is capable of storing between two and four times as much data as standard DVD.	ENTAILMENT
185	This example is World	As local kids make their holiday lists, parents might want to check them twice for potentially dangerous toys. Consumer advocates yesterday released a list of 61 toys they contend have deficient labeling or hazardous parts.	ENTAILMENT
186	This example is Sci/Tech	Some voters say machines indicated they had voted for a different candidate.	ENTAILMENT
187	This example is Sports	The super-rodents can run farther and about an hour longer than average mice. The new rodents also appear to resist weight gain in the complete absence of exerciseeven when fed a high-fat diet that led normal mice to become obese.	ENTAILMENT
188	This example is World	Updated chat client allows users to send more personalized messages.	ENTAILMENT
189	This example is Business	Frank #39;s Nursery and Crafts announced today it will close all 169 of its stores later this year, including three here in Toledo.	ENTAILMENT
190	This example is Sci/Tech	Cisco Systems has agreed to buy software developer P-Cube in a cash-and-options deal Cisco valued at \$200m (110m). P-Cube makes software to help service providers analyse and control network traffic.	ENTAILMENT
191	This example is Sci/Tech	Many PC makers have a list of drivers and other patches that should be in place before installing the OS update.\	ENTAILMENT
192	This example is Sci/Tech	Researchers claim to have solved the mystery of the people who simply do not count. It could be because they are lost for words. 	ENTAILMENT
193	This example is Sci/Tech	The merger is another step in the consolidation of the information technology industry as it matures.	ENTAILMENT
194	This example is Sci/Tech	Tired of combing the Net for the right tech job? A start-up says its program can do it--and better than online job boards.	ENTAILMENT
195	This example is Sci/Tech	Tired of combing the Net for the right tech job? A start-up says its program can do it--and better than online job boards.	ENTAILMENT
196	This example is Sci/Tech	Google is launching a new service to make books and other printed materials searchable online, the Internet search engine company said Wednesday.	ENTAILMENT
197	This example is Business	EBay has given notice that from now on, racially offensive terms may be used only if they are part of a book, movie or other product title.	ENTAILMENT
198	This example is Sci/Tech	Students design mobile data-access system for health-care workers.	ENTAILMENT
199	This example is Sci/Tech	SAP AG unveils a service that evaluates security settings across a customer #39;s SAP enterprise system. SAP AG on Wednesday unveiled a service that evaluates security settings across a customer #39;s SAP enterprise system.	ENTAILMENT
200	This example is World	Revamped website signals desire for broader customer base	ENTAILMENT
201	This example is Sci/Tech	The rate at which personal computers are being hijacked by hackers rocketed in the first half of 2004, reveals a new report. An average of 30,000 computers per day were turned into enslaved zombies, compared with just 2000 per day in 2003.	ENTAILMENT
202	This example is Sci/Tech	Online store will continue to offer certain songs at low prices, company says.	ENTAILMENT
203	This example is Sci/Tech	For some phones infected by the Trojan, the only real fix is a hard reset, which wipes all user data from the device. 	ENTAILMENT
204	This example is Business	Violations appears to be commonplace, even though professionals agree it is risky.	ENTAILMENT
